"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor";"variacao_abs";"variacao_pct"
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Castanhal";"-";2019;200793;2499;1,26
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Castanhal";"-";2020;203251;2458;1,22
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Castanhal";"-";2021;205667;2416;1,19
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Castanhal";"-";2022;192256;-13411;-6,52
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Castanhal";"-";2023;205882;13626;7,09
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Castanhal";"-";2024;207603;1721;0,84
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Castanhal";"-";2025;209126;1523;0,73
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2009;20506;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2010;21005;499;2,43
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2011;21286;281;1,34
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2012;21557;271;1,27
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2013;22029;472;2,19
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2014;22302;273;1,24
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2015;22566;264;1,18
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2016;22821;255;1,13
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2017;23066;245;1,07
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2018;23482;416;1,8
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2019;23717;235;1
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2020;23948;231;0,97
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2021;24175;227;0,95
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2022;20757;-3418;-14,14
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2023;21497;740;3,57
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2024;21487;-10;-0,05
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Chaves";"-";2025;21501;14;0,07
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2009;11433;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2010;11381;-52;-0,45
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2011;11438;57;0,5
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2012;11495;57;0,5
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2013;11600;105;0,91
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2014;11641;41;0,35
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2015;11682;41;0,35
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2016;11721;39;0,33
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2017;11759;38;0,32
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2018;12040;281;2,39
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2019;12085;45;0,37
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2020;12131;46;0,38
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2021;12175;44;0,36
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2022;12868;693;5,69
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2023;13430;562;4,37
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2024;13526;96;0,71
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Colares";"-";2025;13625;99;0,73
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2009;47237;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2010;45557;-1680;-3,56
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2011;45724;167;0,37
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2012;45885;161;0,35
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2013;46206;321;0,7
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2014;46302;96;0,21
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2015;46395;93;0,2
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2016;46485;90;0,19
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2017;46571;86;0,19
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2018;47734;1163;2,5
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2019;47864;130;0,27
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2020;47991;127;0,27
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2021;48115;124;0,26
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2022;44617;-3498;-7,27
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2023;47300;2683;6,01
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2024;47099;-201;-0,42
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Conceição do Araguaia";"-";2025;47144;45;0,1
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2009;22251;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2010;28216;5965;26,81
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2011;28773;557;1,97
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2012;29313;540;1,88
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2013;30233;920;3,14
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2014;30801;568;1,88
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2015;31352;551;1,79
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2016;31884;532;1,7
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2017;32395;511;1,6
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2018;32847;452;1,4
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2019;33318;471;1,43
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2020;33781;463;1,39
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2021;34236;455;1,35
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2022;26881;-7355;-21,48
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2023;28426;1545;5,75
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2024;28287;-139;-0,49
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Concórdia do Pará";"-";2025;28270;-17;-0,06
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2009;11890;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2010;10466;-1424;-11,98
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2011;10810;344;3,29
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2012;11144;334;3,09
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2013;11704;560;5,03
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2014;12069;365;3,12
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2015;12423;354;2,93
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2016;12765;342;2,75
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2017;13093;328;2,57
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2018;13179;86;0,66
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2019;13473;294;2,23
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2020;13761;288;2,14
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2021;14044;283;2,06
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2022;14036;-8;-0,06
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2023;14586;550;3,92
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2024;14937;351;2,41
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Cumaru do Norte";"-";2025;15150;213;1,43
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"Curionópolis";"-";2009;17944;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"Curionópolis";"-";2010;18288;344;1,92
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"Curionópolis";"-";2011;18196;-92;-0,5
